"","ID","Nationality","Age","DaysSinceCreation","NameHash","DocIDHash","AverageLeadTime","LodgingRevenue","OtherRevenue","BookingsCanceled","BookingsNoShowed","BookingsCheckedIn","PersonsNights","RoomNights","DaysSinceLastStay","DaysSinceFirstStay","DistributionChannel","MarketSegment","SRHighFloor","SRLowFloor","SRAccessibleRoom","SRMediumFloor","SRBathtub","SRShower","SRCrib","SRKingSizeBed","SRTwinBed","SRNearElevator","SRAwayFromElevator","SRNoAlcoholInMiniBar","SRQuietRoom"
"13804",13804,"DEU","44",844,1.61917970997115e+75,7.53451319625918e+76,188,424.04,49.5,0,0,1,8,4,848,848,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,1
"13805",13805,"DEU","16",844,7.39325619166343e+76,6.2203070026811e+76,186,436.04,28,0,0,1,8,4,848,848,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13806",13806,"PRT","NULL",844,5.53589485444927e+76,4.32557292412142e+76,84,59,7,0,0,1,1,1,845,845,"Corporate","Corporate",0,0,0,0,0,0,0,0,0,0,0,0,0
"13807",13807,"AUT","27",844,4.50147914332527e+75,7.91733739245164e+76,23,194,46,0,0,1,4,2,846,846,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13808",13808,"PRT","NULL",844,1.40742716285164e+76,4.32557292412142e+76,68,375.35,329.85,0,0,1,10,5,849,849,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13809",13809,"ITA","39",844,5.31692063509975e+76,7.09962992539904e+76,64,310.5,84,0,0,1,6,3,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13810",13810,"CZE","49",844,3.10309905510801e+76,1.08372163603261e+77,51,87.3,77.5,0,0,1,2,1,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13811",13811,"BEL","66",844,1.02046449820205e+77,1.01426496786267e+77,46,270,42,0,0,1,6,3,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"13812",13812,"DEU","57",844,6.00638375911905e+76,7.41581168532985e+76,10,102.73,23,0,0,1,2,1,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13813",13813,"DEU","60",844,1.10566470490234e+77,2.41795369229286e+75,59,112.5,30,0,0,1,3,1,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"13814",13814,"CHE","26",844,6.47694276415249e+76,4.40311595301183e+76,73,300.6,42,0,0,1,6,2,846,846,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"13815",13815,"USA","40",844,6.75862389778062e+76,2.89403109641266e+76,9,355.44,28,0,0,1,4,4,848,848,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13816",13816,"GBR","29",844,2.05803814186107e+76,7.89061356110458e+76,64,172.2,46,0,0,1,4,2,846,846,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13817",13817,"POL","41",844,5.76034260183984e+76,1.43138316846826e+76,72,300.6,42,0,0,1,6,2,846,846,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,1
"13818",13818,"CZE","67",844,2.72713959934716e+76,7.03514219294989e+75,51,87.3,56,0,0,1,2,1,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13819",13819,"GBR","64",844,6.86335754658384e+76,3.74676425538504e+76,63,367.8,146.3,0,0,1,8,4,848,848,"Travel Agent/Operator","Other",0,0,0,0,1,0,0,1,0,0,0,0,0
"13820",13820,"PRT","NULL",843,3.75262277842722e+76,4.32557292412142e+76,35,403.2,132,0,0,1,12,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13821",13821,"DEU","57",843,1.46908929540857e+76,2.59140267433734e+76,39,125.1,2,0,0,1,2,1,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13822",13822,"USA","49",843,1.07966223038292e+77,9.5367941007659e+76,12,129,2,0,0,1,2,1,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13823",13823,"JPN","48",843,1.08083373112164e+77,1.1444630085297e+77,150,216.75,31.5,0,0,1,6,3,846,846,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"13824",13824,"SWE","41",843,7.15973929493947e+76,1.23784196207673e+76,57,241.8,14,0,0,1,2,2,845,845,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"13825",13825,"GBR","67",843,5.96704743303528e+76,9.89434731370835e+76,170,238.32,157.5,0,0,1,6,3,846,846,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13826",13826,"CHE","51",843,5.84758093668295e+76,1.1053563068562e+77,17,106.58,14,0,0,1,2,1,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13827",13827,"DEU","47",843,1.76083983154141e+76,5.74065731434962e+76,65,125.1,2,0,0,1,2,1,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13828",13828,"BRA","36",843,8.38019356508472e+76,1.91528653688056e+76,0,149,2,0,0,1,2,1,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13829",13829,"USA","64",843,1.08468750119736e+77,7.33152763049812e+76,1,728,94.5,0,0,1,7,7,850,850,"Corporate","Aviation",0,0,0,0,0,0,0,0,0,0,0,0,0
"13830",13830,"USA","49",843,1.01205168525263e+77,1.44960062188554e+76,32,1355.1,301,0,0,1,28,7,850,850,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"13831",13831,"ITA","39",843,3.76020723672999e+76,9.45308250895069e+76,11,508,107,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13832",13832,"POL","26",843,4.67281226123953e+76,7.85990996723163e+76,192,380.4,62,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,0
"13833",13833,"ESP","35",843,1.01981589860857e+77,1.01725226335342e+77,11,261.03,26.5,0,0,1,3,3,846,846,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13834",13834,"USA","57",843,5.71065396938274e+76,1.68236036439855e+76,40,274.8,87.5,0,0,1,4,2,845,845,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"13835",13835,"PRT","NULL",843,8.92481549013916e+76,4.32557292412142e+76,59,447.9,64.5,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"13836",13836,"ESP","52",843,1.09311608228585e+77,6.90400783782284e+76,103,294.12,194.4,0,0,1,9,3,846,846,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,1,0,0,0,0,0
"13837",13837,"ESP","41",843,6.67652091887128e+75,6.58500746355145e+75,103,206.21,95.55,0,0,1,9,3,846,846,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13838",13838,"DEU","63",843,1.47333516873231e+76,7.60506044409712e+76,16,123,16,0,0,1,1,1,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,1
"13839",13839,"BEL","34",843,1.08641996965514e+77,3.62307349451142e+76,83,247.8,40,0,0,1,4,2,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13840",13840,"AUT","68",843,3.29690228226251e+76,5.31017624097281e+75,196,480.25,264.5,0,0,1,10,5,848,848,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,1
"13841",13841,"URY","62",843,9.96617895771267e+76,3.54624182400073e+76,90,137.4,19,0,0,1,2,1,844,844,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,0
"13842",13842,"ITA","61",843,5.45627258387064e+76,5.36963968936864e+76,90,137.4,41,0,0,1,2,1,844,844,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,0
"13843",13843,"DEU","43",843,8.6049239298339e+76,6.19993946538138e+76,155,128.1,19,0,0,1,3,1,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13844",13844,"DEU","46",843,4.18218016092646e+76,2.42396082942641e+76,81,316,60,0,0,1,4,4,847,847,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13845",13845,"IRN","37",843,6.13652049461736e+76,8.31073082357454e+76,35,392.64,64.5,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13846",13846,"DEU","46",843,2.78730330936869e+76,1.03934986641338e+77,69,495.6,70,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"13847",13847,"FRA","46",843,8.59677703705157e+76,2.76375736116532e+76,55,1227,146,0,0,1,22,11,854,854,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13848",13848,"ESP","50",843,9.53544744730538e+76,1.08426123344378e+77,203,329.76,86.52,0,0,1,12,4,847,847,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13849",13849,"GBR","22",843,9.2804268798146e+76,6.85606155242426e+76,45,348.72,56,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13850",13850,"FRA","67",843,7.38455266993556e+76,9.39314593929459e+76,196,380.4,92,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13851",13851,"FRA","68",843,8.16871995885946e+76,6.80349307376638e+76,157,755.4,258.2,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13852",13852,"GBR","40",843,4.29983665581794e+76,1.02963868302259e+76,51,781.8,98,0,0,1,14,7,850,850,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,0
"13853",13853,"MAR","31",843,6.02130911985451e+76,8.55754756543405e+76,71,1087.8,139.4,0,0,1,24,8,851,851,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13854",13854,"SWE","59",843,5.15976611401948e+76,5.30829637981051e+76,56,471.9,36,0,0,1,4,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13855",13855,"CHE","54",843,9.6402905421872e+76,8.99679114399348e+76,46,651.06,112,0,0,1,16,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13856",13856,"POL","52",843,9.07577250774542e+76,7.360580239995e+76,9,147,23,0,0,1,2,1,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,1,0,1
"13857",13857,"BEL","21",843,2.61022922753918e+76,2.19975547272469e+75,65,447.9,61,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13858",13858,"PRT","21",843,2.67337377291751e+75,1.01579894933388e+77,65,1498.5,265.5,0,0,1,12,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13859",13859,"GBR","49",843,6.7136705799118e+76,5.53317248351067e+76,65,333.84,56,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"13860",13860,"FRA","23",843,3.24375146344437e+76,4.06111845083018e+76,37,291.65,8,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13861",13861,"SWE","50",843,3.08539865352975e+76,8.82324318166147e+76,56,471.9,28,0,0,1,4,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13862",13862,"POL","50",843,2.03997524550957e+76,9.81020093388554e+76,9,163,25,0,0,1,1,1,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,1,0,1
"13863",13863,"NLD","64",843,8.24975061998791e+76,4.92764001864837e+76,28,417,56,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13864",13864,"NLD","30",843,1.14059337571797e+77,3.78476008048199e+76,10,435.25,20,0,0,1,10,5,848,848,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13865",13865,"IRN","50",843,3.14695047108504e+76,5.3807751679806e+76,35,372.96,83.5,0,0,1,12,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13866",13866,"IRN","59",843,7.18836780243077e+76,1.12452042898374e+77,35,437.76,84,0,0,1,12,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13867",13867,"SWE","52",843,3.92839041089847e+76,9.56955852678507e+76,56,471.9,33,0,0,1,4,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13868",13868,"AUT","70",843,6.09189097737929e+76,5.05627953006035e+76,196,1440.75,252.5,0,0,1,10,5,848,848,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,1
"13869",13869,"IRN","38",843,2.45466424068818e+76,8.9577421520364e+76,35,427.2,122.94,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13870",13870,"FIN","37",843,1.34988845331204e+73,2.81215614762961e+76,66,1607.4,222,0,0,1,10,5,848,848,"Travel Agent/Operator","Other",0,0,0,0,0,0,1,1,0,0,0,0,0
"13871",13871,"ROU","47",843,5.22243191563197e+76,8.09033887074195e+76,35,455.76,74.5,0,0,1,8,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,1,0,0,0,0,0,0
"13872",13872,"IRN","42",843,4.27836441689376e+76,2.9629249769685e+76,35,403.2,84,0,0,1,12,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13873",13873,"GBR","40",843,8.4216028523424e+76,1.01528887268562e+77,8,298,92,0,0,1,4,2,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"13874",13874,"FIN","38",843,9.34665178501247e+76,1.03135057204021e+76,66,813.3,99.5,0,0,1,15,5,848,848,"Travel Agent/Operator","Other",0,0,0,0,0,0,1,1,0,0,0,0,0
"13875",13875,"IRN","31",843,6.73184956377194e+76,1.11819239977084e+77,28,349.6,64.5,0,0,1,4,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13876",13876,"IRN","28",843,1.05885561896251e+77,2.86097526528184e+76,28,344.8,60,0,0,1,4,4,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13877",13877,"USA","34",843,3.55381783795491e+76,9.62355562182869e+76,52,262.8,44.5,0,0,1,6,2,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"13878",13878,"PRT","62",842,5.52068633838756e+76,4.54531465810492e+76,238,72.25,10.5,0,0,1,2,1,843,843,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13879",13879,"USA","52",842,6.63814162483248e+76,5.20185319551403e+76,67,280.01,69,0,0,1,6,3,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13880",13880,"NZL","52",842,7.27212018571124e+76,1.07338653567022e+77,110,351.16,97,0,0,1,8,4,846,846,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13881",13881,"BEL","25",842,1.11601929000916e+77,5.3029524196174e+76,109,352.8,42,0,0,1,6,3,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"13882",13882,"GBR","78",842,7.70810970162197e+76,1.12092522020632e+77,79,581,121,0,0,1,14,7,849,849,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13883",13883,"BEL","38",842,3.93060360361852e+76,4.8299645259573e+76,109,352.8,58.5,0,0,1,6,3,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13884",13884,"IRL","37",842,7.34224614796519e+76,6.25293067563141e+76,97,500.4,8,0,0,1,8,4,846,846,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"13885",13885,"USA","44",842,1.04611435943337e+77,3.07044253973073e+76,80,474,49.5,0,0,1,6,6,848,848,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13886",13886,"GBR","61",842,4.20734134904557e+76,5.42876197022576e+76,224,617.4,84,0,0,1,12,6,848,848,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13887",13887,"USA","59",842,1.12805875674152e+77,2.23109676738019e+76,88,553,93,0,0,1,7,7,849,849,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,1,0,0,0,0,0
"13888",13888,"USA","58",842,9.72837283799852e+76,7.31573608654137e+76,0,474,42.1,0,0,1,6,6,848,848,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,1,0,0,0,0,0
"13889",13889,"FRA","23",842,4.66021549798684e+76,7.12069517002113e+76,29,139,33.5,0,0,1,2,1,843,843,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,0
"13890",13890,"POL","34",842,8.93412439392883e+76,8.22756673856977e+76,12,127,14,0,0,1,2,1,843,843,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"13891",13891,"DEU","56",842,7.73113851447486e+76,1.01439755903914e+76,31,247.8,28,0,0,1,4,2,844,844,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,0
"13892",13892,"FIN","44",842,6.21315513429723e+76,6.0765698033825e+76,89,474,42,0,0,1,6,6,848,848,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13893",13893,"FRA","61",842,1.99090578697178e+76,5.22518351126103e+76,90,309.84,68.8,0,0,1,6,3,845,845,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13894",13894,"PRT","40",842,9.26726961842377e+76,5.43382528540046e+76,55,805.7,148.7,0,0,2,13,7,837,847,"Travel Agent/Operator","Direct",0,0,0,0,0,0,0,1,0,0,0,0,0
"13895",13895,"POL","32",842,1.85229764468594e+76,7.98296483019872e+76,53,696.6,107.5,0,0,1,12,6,848,848,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"13896",13896,"FRA","69",842,7.80947038073892e+76,5.05154400327493e+75,40,516,267,0,0,1,10,5,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13897",13897,"FRA","78",842,3.01450038376769e+76,7.13436181129273e+76,40,516,132.5,0,0,1,10,5,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13898",13898,"FIN","37",842,1.34988845331204e+73,2.81215614762961e+76,4,168,14,0,0,1,2,1,843,843,"Direct","Direct",0,0,0,0,0,0,1,1,0,0,0,0,0
"13899",13899,"AUS","67",842,5.33336452787724e+76,7.70980723677981e+76,57,867.94,110,0,0,1,14,7,849,849,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13900",13900,"PRT","59",842,2.54171943712459e+76,9.78777555606464e+75,3,759,807.5,0,0,7,19,9,479,843,"Direct","Corporate",0,0,0,0,0,0,0,0,1,0,0,0,0
"13901",13901,"CHN","37",842,1.04222224020825e+77,2.70128999586133e+76,0,107.42,2,0,0,1,2,1,843,843,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13902",13902,"ISR","56",842,7.11816888052198e+76,3.63216967957674e+76,38,374.4,51,0,0,1,6,3,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13903",13903,"USA","62",842,5.51413711161915e+76,8.41395043686321e+76,69,350,42,0,0,2,6,3,588,844,"Travel Agent/Operator","Direct",0,0,0,0,0,0,0,1,0,0,0,0,1
"13904",13904,"BEL","67",842,1.13466528998177e+77,8.00722243592335e+76,31,543,63,0,0,2,8,4,483,843,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,0
"13905",13905,"GBR","26",842,1.83356449258383e+76,8.49879745122384e+76,118,1832.88,294,0,0,1,14,7,849,849,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13906",13906,"GBR","53",842,5.93650411399638e+76,1.12728253178134e+77,118,610.96,187,0,0,1,14,7,849,849,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13907",13907,"PRT","NULL",842,5.25371537206173e+76,4.32557292412142e+76,0,0,0,0,0,1,2,1,843,843,"Direct","Complementary",0,0,0,0,0,0,0,0,0,0,0,0,0
"13908",13908,"PRT","NULL",842,5.25371537206173e+76,4.32557292412142e+76,0,0,0,0,0,1,2,1,843,843,"Direct","Complementary",0,0,0,0,0,0,0,0,0,0,0,0,0
"13909",13909,"DEU","43",842,1.67237168764916e+76,8.64543681030947e+76,8,149,41,0,0,1,2,1,843,843,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13910",13910,"FRA","39",842,6.98805891145305e+76,4.87563244991108e+76,128,576,241,0,0,1,12,4,846,846,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13911",13911,"DEU","59",842,1.06011290487692e+77,7.14226434667031e+76,43,123.9,14,0,0,1,2,1,843,843,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"13912",13912,"CHN","48",842,7.51947299856184e+76,1.03071984077791e+77,57,366.39,63,0,0,1,9,3,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13913",13913,"CHN","42",842,5.83261005615026e+76,8.7813987200148e+76,57,1099.17,218.97,0,0,1,9,3,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13914",13914,"SWE","36",842,1.12563577222654e+77,7.18910865637617e+76,185,787.25,98,0,0,1,14,7,849,849,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13915",13915,"CHE","36",842,3.5078836580403e+76,2.09635774714576e+76,32,123.9,27,0,0,1,2,1,843,843,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13916",13916,"GBR","54",842,2.64664128809656e+76,3.79564406193463e+76,45,137.4,34.5,0,0,1,2,1,843,843,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"13917",13917,"IRL","65",842,8.46808080461735e+76,1.14302217443741e+77,59,459.6,58.5,0,0,1,8,4,846,846,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"13918",13918,"ESP","50",842,1.06143901789741e+77,7.43646029041778e+76,57,474,56,0,0,1,8,4,846,846,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13919",13919,"CAN","50",842,1.13267178749865e+77,4.83784254319384e+76,0,96.67,20.5,0,0,1,2,1,843,843,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13920",13920,"GBR","30",842,9.54918909012941e+76,1.60759691896085e+76,58,274.8,41.5,0,0,1,4,2,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13921",13921,"CHN","55",842,3.89447115602432e+76,7.78394417466238e+76,36,112.59,2,0,0,1,2,1,843,843,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"13922",13922,"CHN","32",842,9.34248875705222e+76,3.5224328934239e+76,31,675.54,192,0,0,1,4,2,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"13923",13923,"CHN","29",842,9.34248875705222e+76,1.10348539777939e+76,31,225.18,4,0,0,1,4,2,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13924",13924,"PRT","53",842,2.94352466793016e+76,5.08365352918637e+76,202,431.4,116,0,0,1,8,4,846,846,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13925",13925,"CHE","27",842,8.02393029020163e+76,1.58130526559289e+76,7,447,77,0,0,1,6,3,845,845,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,0
"13926",13926,"FRA","60",842,7.39537456905947e+76,9.90840743843938e+75,80,474,114.7,0,0,1,6,6,848,848,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13927",13927,"GBR","33",841,2.61184512482246e+76,1.07522865101273e+77,169,144.5,44.5,0,0,1,4,2,843,843,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13928",13928,"FRA","20",841,1.01918913383786e+77,1.02870581970695e+77,4,429,26.5,0,0,1,3,3,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13929",13929,"DEU","30",841,9.04008340959685e+76,8.84175137346211e+76,47,511.8,140,0,0,1,8,4,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13930",13930,"DEU","62",841,4.56213857937381e+76,4.12971717596667e+76,47,1535.4,175.5,0,0,1,8,4,845,845,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13931",13931,"DEU","57",841,8.5771739976618e+75,7.14348745927127e+76,11,224,24,0,0,1,4,1,842,842,"Direct","Direct",0,0,0,0,0,0,0,1,0,0,0,0,0
"13932",13932,"AUT","60",841,9.14080103012512e+76,4.42326725223805e+76,85,412.2,88,0,0,1,6,3,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"13933",13933,"CHE","46",841,7.15007949755442e+76,1.02636141213168e+77,204,344.7,52,0,0,1,6,3,844,844,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"13934",13934,"ITA","40",841,4.47855710913788e+76,3.33966392060248e+76,56,641.7,111,0,0,1,12,6,847,847,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"13935",13935,"ITA","53",841,2.0865157072309e+76,9.79809849599879e+76,176,339.3,50.5,0,0,1,6,3,844,844,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13936",13936,"FRA","83",841,4.58600173862385e+76,5.5669087006601e+75,230,450,141,0,0,1,5,5,846,846,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"13937",13937,"FRA","71",841,9.69878309450118e+76,8.63477000914734e+75,230,475,270.5,0,0,1,10,5,846,846,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,1,0,0,0,0,0
